IdProcedimientos,CodProce,CodISS,CodSOAT,DESCRIP,TipoProc,ValorISS,ValorSOAT,ValorParticular,GrupoSOAT,QX,Clasificacion,Area,UVR,Institucional,Nivel,Cuenta,UVRN,ValorISS2000,OtrosServ,RN,DescripSoat,Sexo,Activo,Atributos,EdadInf,EdadSup,PerAtiende,TipoServ,Finalidad,MaxUn,AmbitoProce,FinalidadProce,PerAtiendeProce,ActoQuirurgico,HabilitadoHC,Hemoderivado,AplicaPyP,AplicaEnfermeria,Curaciones,TerapiaRespiratoria,TerapiaFisica,idAreaLaboratorio,CuentaColGaap,idPlantillaServicio
H0169,881435,,31103,ULTRASONOGRAFÍA OBSTETRICA CON EVALUACION DE CIRCULACION PLACENTARIA Y FETAL +,False,,,,,False,R,3150,,True,2,43124701,,,,False,OBSTÉTRICA CON EVALUACIÓN DE CIRCULACIÓN PLACENTARIA Y FETAL.,F,True,|Pos_Pr|Sub_Pr|,400,599,,,,,2,1,1,,True,,False,False,False,False,False,,,
H0170,665002,,665002,SALPINGECTOMÍA BILATERAL TOTAL POR LAPAROSCOPIA (PAQUETE),False,,,,,False,I,3110,,True,2,43123601,,,,False,SALPINGECTOMÍA BILATERAL TOTAL POR LAPAROSCOPIA (PAQUETE),F,True,|PAQ|Pos_Pr|Sub_Pr|,306,599,,,,,2,1,1,,False,,False,False,False,False,False,,,
H0171,901304,,19875,"SECRECIÓN URETRAL O VAGINAL, EXAMEN MICROSCOPICO C/U",False,,,,,False,L,3140,,True,2,43124601,,,,False,FROTIS VAGINAL,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,,True,,False,False,False,False,False,,,
H0172,690101,,11430,LEGRADO UTERINO GINECOLÓGICO (TERAPÉUTICO O DIAGNÓSTICO)(PAQUETE),False,,,,,False,I,3110,,True,2,43123601,,,,False,LEGRADO DIAGNOSTICO (PAQUETE),F,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,,False,,False,False,False,False,False,,,
H0173,890701,,39145,CONSULTA ESPECIALIZADA  DE URGENCIAS ,False,,,,,False,C,3020,,False,2,43120801,,,,False,CONSULTA ESPECIALIZADA  DE URGENCIAS ,A,False,|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,,False,,False,False,False,False,False,,,
H0174,999999,,19023,TEST DE AVIDEZ,False,,,,,False,L,3140,,True,2,43124601,,,,False,TEST DE AVIDEZ,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,,True,,False,False,False,False,False,,,
H0175,189021,189021,189021,COLPOSCOPIA  PARTICULAR,False,0.0,,0.0,2.0,False,L,3170,30,True,2,43124801,,0.0,,False,COLPOSCOPIA  PARTICULAR,F,True,|Pos_Pr|Sub_Pr|,409,599,,,,,2,1,1,,True,,False,False,False,False,False,,,
H0177,998223,18904,18904,PAPILOMAVIRUS POR PCR TIPIFICACION DE GPA,False,,,,,False,L,3140,,True,2,43124701,,,,False,PAPILOMAVIRUS POR PCR TIPIFICACION DE GPA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,1,1,5,,True,,False,False,False,False,False,,,
H0178,S12101,,38735,UNIDAD DE CUIDADOS BASICOS (PAQUETE),False,,,,,False,A,3115,,True,3,43122801,,,3,False,UNIDAD DE CUIDADOS BASICOS (PAQUETE),A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,,,,,False,,False,False,False,False,False,,,
H0179,S12102,,38525,SALA ESPECIAL CUIDADOS INTENSIVOS INST (PAQUETE),False,,,,,False,A,3115,,True,3,43122801,,,3,False,SALA ESPECIAL CUIDADOS INTENSIVOS INST (PAQUETE),A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,1,,,,2,1,1,,False,,False,False,False,False,False,,,
H0180,S12103,,38825,SALA ESPECIAL UNIDAD DE CUIDADOS INTERMEDIOS (PAQUETE),False,,,,,False,A,3115,,True,3,43122801,,,3,False,SALA ESPECIAL UNIDAD DE CUIDADOS INTERMEDIOS (PAQUETE),A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,1,1,10,,2,1,1,,False,,False,False,False,False,False,,,
H0181,C00007,,C00007,PUNCION Y DRENAJE DE LESION MAS ESCISION DE LESION CON SALPINGECTOMIA,False,,,,,False,I,3110,,True,2,43123601,,,,False,PUNCION Y DRENAJE DE LESION MAS ESCISION DE LESION CON SALPINGECTOMIA,F,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,1,2,1,1,True,,False,False,False,False,False,,,
H0182,665001,11201,11201,SALPINGECTOMÍA BILATERAL TOTAL POR (PAQUETE),False,,,,,False,I,3110,,False,,43123601,,,,False,"SALPINGECTOMÍA (PAQUETE)
",,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,2,2,1,1,,,False,False,False,False,False,,,
H0183,916148,916148,916148,Parvovirus B19,False,,,,,False,L,3140,,True,2,43124701,,,,False,Parvovirus B19,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,1,1,1,,True,,False,False,False,False,False,,,
H0184,750101,12114,12114,COLOCACIÓN DE DISPOSITIVO INTRAUTERINO LIBERADO CON LEVONOGESTREL.,False,,,,4.0,True,I,3110,,True,2,43123601,,,,False,COLOCACIÓN DE DISPOSITIVO INTRAUTERINO LIBERADO CON LEVONOGESTREL.,F,True,|Pos_Pr|Sub_Pr|,409,454,,,,,1,2,1,1,True,,False,False,False,False,False,,,
H0185,697100,,37108,INSER O RETIRO DE DISP DE CUALQUIER TIPO; INCLUYE: CONSULTA Y DISPOSITIVO (PAQUETE)  MAYORES DE 20 AÑOS.,False,,,,,False,A,3020,,True,2,43121701,,,,False,INSER O RETIRO DE DISP DE CUALQUIER TIPO; INCLUYE: CONSULTA Y DISPOSITIVO (PAQUETE)  MAYORES DE 20 AÑOS.,F,True,|PAQ|Pos_Pr|Sub_Pr|,409,454,,,,,1,2,1,1,True,,False,False,False,False,False,,,
H0186,697100,,37108,INSER O RETIRO DE DISP DE CUALQUIER TIPO; INCLUYE: CONSULTA Y DISPOSITIVO (PAQUETE)  ENTRE 13 Y 19 AÑOS,False,,,,,False,A,3020,,True,2,43121701,,,,False,INSER O RETIRO DE DISP DE CUALQUIER TIPO; INCLUYE: CONSULTA Y DISPOSITIVO (PAQUETE)  ENTRE 13 Y 19 AÑOS,F,True,|PAQ|Pos_Pr|Sub_Pr|,409,454,,,,,1,2,1,1,True,,False,False,False,False,False,,,
H0187,977100,,11413,COLOCACIÓN DE DISPOSITIVO DIU T DE COBRE (PAQUETE),False,,,,,False,A,3020,,True,2,43121701,,,,False,COLOCACIÓN DE DISPOSITIVO DIU T DE COBRE (PAQUETE),F,True,|PAQ|Pos_Pr|Sub_Pr|,409,599,1,1,01,,1,1,1,1,True,,False,False,False,False,False,,,
H0188,905702,,18945,BNP PEPTIDO NATRIURETICO CEREBRAL,False,,,,,False,L,3140,,True,2,43124701,,,,False,BNP PEPTIDO NATRIURETICO CEREBRAL,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,5,,True,,False,False,False,False,False,,,
H0189,791201,,13152,REDUCCIÓN CERRADA FRACTURA HÚMERO (PAQUETE),False,,,,,False,A,EST1,,True,3,43123601,,,,False,REDUCCIÓN CERRADA FRACTURA HÚMERO (PAQUETE),A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,2,1,1,1,True,,False,False,False,False,False,,,
H0190,906913,,10223,ANTICUERPO ANTICITRULINA,False,,,,4.06,False,L,3140,,True,2,43124601,,,,False,ANTICUERPO ANTICITRULINA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,,,,,True,,False,False,False,False,False,,,
H0191,890402,,39133,"VALORACIÓN INICIAL INTRAHOSPITALARIA, POR EL MÉDICO GENERAL TRATANTE, DEL PACIENTE INGRESADO
",False,,,,,False,A,EST1,,True,2,43122701,,,,False,"VALORACIÓN INICIAL INTRAHOSPITALARIA, POR EL MÉDICO GENERAL TRATANTE, DEL PACIENTE INGRESADO",A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,,,,,True,,False,False,False,False,False,,,
H0192,904112,,19181,PROCALCITONINA,False,,,,7.1,False,L,3140,,True,2,43124601,,,,False,PROCALCITONINA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,,,,,,,True,,False,False,False,False,False,,,
H0193,114702,,114702,BLYNCH,False,,,,,True,I,3110,,True,2,43123601,,,,False,BLYNCH,F,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,2,1,1,True,,False,False,False,False,False,,,
H0194,114703,,114703,COLOCACION BALON DE BAKRI,False,,,,,True,S,3120,,True,,43123701,,,,False,COLOCACION BALON DE BAKRI,,True,|Pos_Pr|Sub_Pr|,000,599,,,,,2,2,1,1,True,,False,False,False,False,False,,,
H0196,861203,,15109,RETIRO DE IMPLANTE SUBDERMICO POR INCISION(JADELLE) (PAQUETE),False,,,,,False,A,3020,,True,2,43121701,,,,False,RETIRO DE IMPLANTE SUBDERMICO POR INCISION(JADELLE) (PAQUETE),F,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,,,,,1,3,1,1,True,,False,False,False,False,False,,,
H01962,861203,,15109,RETIRO DE IMPLANTE SUBDERMICO POR INCISION(IMPLANON) (PAQUETE),False,,,,,False,A,3020,,True,2,43121701,,,,False,RETIRO DE IMPLANTE SUBDERMICO POR INCISION(IMPLANON) (PAQUETE),F,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,1,3,,,1,3,1,1,True,,False,False,False,False,False,,,
H0228,890228,890228,890228,PAQUETE CONSULTA GINECOLOGICA+LABORATORIOS PGP,False,,,,,False,A,3020,,True,2,43121701,,65000.0,,False,CONSULTA GINECOLOGICA+LABORATORIOS PGP,A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,1,1,10,,1,1,1,1,True,,False,False,False,False,False,,,
H0815,702201,702201,18901,COLPOSCOPIA + BIOPSIA DE CERVIX +ESTUDIO ANATOMOPATOLOGICO(PAQUETE),False,,,,3.0,False,I,3170,30,True,2,43123601,537.0,,,False,COLPOSCOPIA + BIOPSIA DE CERVIX +ESTUDIO ANATOMOPATOLOGICO(PAQUETE),A,True,|PAQ|Pos_Pr|Sub_Pr|,000,599,1,1,10,,,,,,True,,False,False,False,False,False,,,
H1,010100,1281,1250,PUNCIÓN CISTERNAL SOD ,False,0.0,0.0,0.0,4.0,True,I,3110,70,True,3,,0.0,0.0,,False,PUNCIÓN CISTERNAL,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H10,010901,1282,1252,PUNCIÓN SUBDURAL,False,0.0,0.0,0.0,4.0,True,,,105,True,3,,1467.0,0.0,,False,PUNCIÓN SUBDURAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H100,017204,1133,1126,"RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO,CON ESTIMULACION CORTICAL +",False,0.0,0.0,0.0,20.0,True,,,730,True,3,,35420.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA MEDIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1000,244108,16504,16511,MARSUPIALIZACION DE QUISTE ODONTOGÉNICO +,False,0.0,0.0,0.0,5.0,True,O,50,30,True,2,,736.0,0.0,,False,MARSUPIALIZACIÓN QUISTE ODONTOGÉNICO,A,True,,416,460,,,2,,,,,,True,False,False,False,False,False,False,,,
H1001,245100,36607,36607,REGULARIZACIÓN DE REBORDES SOD +,False,41275.0,0.0,0.0,4.06,False,O,26,,True,,,0.0,0.0,,False,REGULARIZACIÓN DE REBORDES (CADA ARCADA); NO INCLUYE RADIOGRAFÍAS PREVIA Y DE CONTROL,A,True,|Pos_Pr|Sub_Pr|,406,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1002,245200,,,ALVEOLECTOMÍA SOD +,False,0.0,0.0,0.0,0.0,False,O,26,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,406,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1003,247100,36504,36514,COLOCACIÓN DE APARATOLOGÍA FIJA PARA ORTODONCIA (ARCADA) SOD,False,581850.0,0.0,0.0,7.73,False,O,26,,True,,,0.0,0.0,,False,REJILLA FINA PARA CONTROL DE HÁBITOS,A,True,|Pos_Pr|Sub_Pr|,412,430,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1004,247201,36502,36502,COLOCACIÓN DE APARATOLOGÍA REMOVIBLE INTRAORAL PARA ORTODONCIA (ARCADA) ,False,13520.0,0.0,0.0,9.67,False,O,26,,True,,,0.0,0.0,,False,PLACA REMOVIBLE CON ACCESORIOS,A,True,|Pos_Pr|Sub_Pr|,412,430,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1005,247202,36507,36516,COLOCACIÓN DE APARATOLOGÍA REMOVIBLE EXTRAORAL PARA ORTODONCIA (ARCADA),False,240640.0,0.0,0.0,11.49,False,,,,True,,,0.0,0.0,,False,PROTRACTOR,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1006,247300,,,COLOCACION DE APARATOS DE RETENCION SOD,False,0.0,0.0,0.0,0.0,False,O,26,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,412,430,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1007,247400,,36611,FERULIZACION SOD ,False,0.0,0.0,0.0,3.57,False,,,,True,,,0.0,0.0,,False,FIJACIONES TEMPORALES (CADA CUADRANTE),A,True,,402,418,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1008,247401,36704,36611,FERULIZACION RIGIDA (SUPERIOR Y/O INFERIOR),False,15955.0,0.0,0.0,3.57,False,O,26,,True,2,,0.0,0.0,,False,FIJACIONES TEMPORALES (CADA CUADRANTE),A,True,,402,418,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1009,247402,36705,36705,FERULIZACION SEMIRIGIDA (SUPERIOR Y/O INFERIOR),False,23630.0,0.0,0.0,2.83,False,O,26,,True,2,,0.0,0.0,,False,FÉRULAS COLADAS (SUPERIOR O INFERIOR),A,True,,402,418,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H101,017205,1133,1126,"RESECCIÓN VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO,CON ESTEREOTAXIA +",False,0.0,0.0,0.0,20.0,True,,,730,True,,,0.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA MEDIA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1010,248100,,,"CIERRE DE DIASTEMA (ALVEOLAR, DENTAL) SOD",False,0.0,0.0,0.0,0.0,False,O,26,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,406,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1011,248200,36708,36301,AJUSTAMIENTO OCLUSAL SOD,False,24225.0,0.0,0.0,2.9,False,O,26,,True,,,0.0,0.0,,False,"TALLADO SELECTIVO, POR ARCADA (SIN ESTUDIO DE OCLUSIÓN Y ATM)",A,True,|Pos_Pr|Sub_Pr|,406,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1012,248400,,,REPARACIÓN DE APARATOLOGIA FIJA O REMOVIBLE SOD,False,0.0,0.0,0.0,0.0,False,O,26,,True,,,0.0,0.0,,False,,A,True,|Pos_Pr|Sub_Pr|,409,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1013,248800,,36515,MASCARA FACIAL TERAPEUTICA SOD +,False,0.0,0.0,0.0,11.49,False,,,,True,,,0.0,0.0,,False,"MÁSCARA FACIAL, COMO TRATAMIENTO",A,True,|Pos_Pr|Sub_Pr|,412,425,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1014,249100,36612,36613,CONTROL DE HEMORRAGIA DENTAL POS QUIRURGICA SOD +,False,24715.0,0.0,0.0,2.19,False,,,,True,1,,0.0,0.0,,False,TRATAMIENTO QUIRÚRGICO HEMORRAGIA POST  EXODONCIA O POR ALVEOLITIS,A,True,,403,599,,,2,,2,1,1,,True,False,False,False,False,False,False,,,
H1015,250100,17307,17307,BIOPSIA CERRADA [PUNCIÓN] [ASPIRACION CON AGUJA FINA] DE LENGUA SOD,False,0.0,0.0,0.0,3.0,True,I,52,20,True,1,,526.0,0.0,,False,LENGUA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1016,250200,17307,17307,BIOPSIA ABIERTA DE LENGUA SOD ,False,0.0,0.0,0.0,3.0,True,,,20,True,1,,0.0,0.0,,False,LENGUA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1017,250201,17307,17307,BIOPSIA EN CUÑA O POR TRUCUT DE LENGUA,False,0.0,0.0,0.0,3.0,True,I,52,20,True,1,,526.0,0.0,,False,LENGUA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1018,250202,17307,17307,BIOPSIA INCISIONAL DE LENGUA,False,0.0,0.0,0.0,3.0,True,I,52,20,True,1,,526.0,0.0,,False,LENGUA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1019,250203,16210,17307,BIOPSIA ESCISIONAL DE LENGUA,False,0.0,0.0,0.0,3.0,True,I,52,20,True,1,,526.0,0.0,,False,LENGUA,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H102,017209,1175,1125,DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL,False,0.0,0.0,0.0,20.0,True,,,385,True,3,,16507.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA ANTERIOR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1020,251000,16210,16212,RESECCIÓN DE LESIÓN SUPERFICIAL EN LA LENGUA SOD,False,0.0,0.0,0.0,4.0,True,I,50,20,True,1,,491.0,0.0,,False,RESECCIÓN LESIÓN SUPERFICIAL DE LENGUA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1021,251100,16218,16211,RESECCIÓN DE LESIÓN PROFUNDA EN LA LENGUA SOD,False,0.0,0.0,0.0,10.0,True,,,40,True,3,,1468.0,0.0,,False,GLOSECTOMÍA PARCIAL Y/O BIOPSIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1022,252000,16213,16211,RESECCIÓN DE LENGUA EN CUÑA SOD,False,0.0,0.0,0.0,10.0,True,,,100,True,3,,4440.0,0.0,,False,GLOSECTOMÍA PARCIAL Y/O BIOPSIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1023,252500,,16210,HEMIGLOSECTOMIA SOD +,False,0.0,0.0,0.0,13.0,True,,,,True,3,,0.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1024,252501,16213,16210,HEMIGLOSECTOMIA CON CIERRE PRIMARIO +,False,0.0,0.0,0.0,13.0,True,,,100,True,3,,4440.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1025,252502,16213,16210,HEMIGLOSECTOMIA CON COLGAJO PEDICULADO +,False,0.0,0.0,0.0,13.0,True,,,100,True,3,,6810.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1026,252503,16213,16210,HEMIGLOSECTOMIA CON COLGAJO LIBRE +,False,0.0,0.0,0.0,13.0,True,,,100,True,3,,0.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1027,252505,16213,16213,"HEMIGLOSECTOMIA CON RESECCIÓN OSEA, COLOCACION DE PLACA Y COLGAJO LIBRE O PEDICULADO",False,0.0,0.0,0.0,5.0,True,I,50,100,True,3,,0.0,0.0,,False,GLOSOPEXIA; INCLUYE PLASTIA FRENILLO LINGUAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1028,253000,16214,16210,GLOSECTOMÍA TOTAL SIN RESECCIÓN MANDIBULAR Y RECONSTRUCCION CON COLGAJO PEDICULADO SOD,False,0.0,0.0,0.0,13.0,True,,,190,True,3,,8130.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1029,253100,16214,16210,GLOSECTOMÍA TOTAL SIN RESECCIÓN MANDIBULAR Y RECONSTRUCCION CON COLGAJO LIBRE SOD,False,0.0,0.0,0.0,13.0,True,,,190,True,3,,0.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H103,017300,,1122,RESECCIÓN TUMORES INFRATENTORIALES HEMISFERICOS SOD ,False,0.0,0.0,0.0,23.0,False,,,,True,3,,0.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE CRÁNEOFARINGIOMA,A,True,|Pos_Pr|Sub_Pr|,000,000,,,,,2,1,1,,True,False,False,False,False,False,False,,,
H1030,253200,16214,16210,GLOSECTOMÍA TOTAL CON RESECCIÓN MANDIBULAR Y RECONSTRUCCION CON COLGAJO LIBRE O PEDICULADO Y PLACA SOD,False,0.0,0.0,0.0,13.0,True,,,190,True,3,,0.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1031,253300,16214,16210,GLOSECTOMÍA TOTAL CON LARINGOFARINGECTOMIA Y RECONSTRUCCION CON COLGAJO LIBRE O PEDICULADO SOD ,False,0.0,0.0,0.0,13.0,True,,,190,True,,,0.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,|Pos_Pr|Sub_Pr|,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1032,254000,16214,16210,GLOSECTOMÍA RADICAL SOD + ,False,0.0,0.0,0.0,13.0,True,I,50,190,True,3,,5388.0,0.0,,False,GLOSECTOMÍA TOTAL O RADICAL; INCLUYE HEMIGLOSECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1033,255100,16211,16215,SUTURA DE LACERACIÓN DE LENGUA (GLOSORRAFIA) SOD,False,0.0,0.0,0.0,5.0,True,I,50,35,True,2,,1346.0,0.0,,False,GLOSORRAFIA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1034,255901,16217,16214,GLOSOPLASTIA CON INJERTO CUTÁNEO O MUCOSO,False,0.0,0.0,0.0,10.0,True,I,50,100,True,3,,4440.0,0.0,,False,GLOSOPLASTIA; INCLUYE INJERTO CUTÁNEO O MUCOSO,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1035,255902,16212,16213,GLOSOPEXIA,False,0.0,0.0,0.0,5.0,True,I,50,20,True,2,,491.0,0.0,,False,GLOSOPEXIA; INCLUYE PLASTIA FRENILLO LINGUAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1036,255903,16212,16213,PLASTIA DE FRENILLO LINGUAL,False,0.0,0.0,0.0,5.0,True,I,50,20,True,2,,491.0,0.0,,False,GLOSOPEXIA; INCLUYE PLASTIA FRENILLO LINGUAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1037,256100,16350,36805,FRENILLECTOMÍA LINGUAL SOD +,False,0.0,0.0,0.0,2.68,True,,,40,True,2,,349.0,0.0,,False,FRENECTOMÍA O FRENIECTOMÍA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1038,256301,16201,16201,DRENAJE DE COLECCIÓN EN LENGUA +,False,0.0,0.0,0.0,5.0,True,I,50,30,True,3,,279.0,0.0,,False,"INCISIÓN Y DRENAJE DE ABSCESO CAVIDAD BUCAL, INTRAORAL; INCLUYE HEMATOMA",A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1039,260100,16115,16111,SIALOLITOTOMÍA SOD,False,0.0,0.0,0.0,7.0,True,I,50,35,True,2,,1346.0,0.0,,False,SIALOLITOTOMIA DE STENSEN O DE WARTHON,A,True,,412,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H104,017301,1137,1127,"RESECCIÓN TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL +",False,0.0,0.0,0.0,21.0,True,I,88,945,True,3,,47817.0,0.0,,False,CRANEOTOMÍA PARA RESECCIÓN DE TUMORES DE FOSA POSTERIOR,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1040,260200,16101,16108,EXPLORACIÓN DE GLÁNDULA SALIVAL SOD,False,0.0,0.0,0.0,6.0,True,I,50,35,True,3,,1346.0,0.0,,False,EXPLORACIÓN GLÁNDULA SALIVAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1041,260300,16102,16100,DRENAJE DE GLÁNDULA SALIVAL SOD,False,0.0,0.0,0.0,4.0,True,I,50,25,True,2,,908.0,0.0,,False,CATETERIZACIÓN Y/O DRENAJE DE GLÁNDULA SALIVAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1042,261100,17304,17304,BIOPSIA CERRADA [PUNCIÓN] [ASPIRACION CON AGUJA FINA] DE GLÁNDULA O CONDUCTO SALIVAL SOD,False,0.0,0.0,0.0,4.0,True,I,52,25,True,2,,687.0,0.0,,False,GLÁNDULA SALIVAL,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1043,261200,17304,17304,BIOPSIA ABIERTA DE GLÁNDULA O CONDUCTO SALIVAL SOD ,False,0.0,0.0,0.0,4.0,True,,,25,True,2,,687.0,0.0,,False,GLÁNDULA SALIVAL,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1044,261201,16103,17304,BIOPSIA ESCISIONAL DE GLÁNDULA SALIVAL MENOR (CON CONDUCTO SALIVAL),False,0.0,0.0,0.0,4.0,True,I,52,50,True,2,,2036.0,0.0,,False,GLÁNDULA SALIVAL,A,True,,000,599,,,1,,,,,,True,False,False,False,False,False,False,,,
H1045,262101,16106,16207,MARSUPIALIZACIÓN DE LA RÁNULA ,False,0.0,0.0,0.0,5.0,True,I,50,40,True,1,,1468.0,0.0,,False,MARZUPIALIZACIÓN DE RÁNULA,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1046,262901,16103,16104,RESECCIÓN DE MUCOCELE DE GLÁNDULA SALIVAL,False,0.0,0.0,0.0,5.0,True,I,50,50,True,1,,2036.0,0.0,,False,RESECCIÓN DE MUCOCELE; INCLUYE QUISTE DE GLÁNDULA SALIVAL,A,True,,000,599,,,2,,,,,,True,False,False,False,False,False,False,,,
H1047,263000,16101,16101,SIALOADENECTOMÍA SOD +,False,0.0,0.0,0.0,7.0,True,,,35,True,2,,0.0,0.0,,False,"ADENECTOMÍA SUBLINGUAL, SUBMAXILAR O PALATINA; INCLUYE MUCOCELE, QUISTE GLÁNDULA SALIVAL",A,True,,412,599,,,2,,,,,,True,False,False,False,False,False,False,,,
